list-id-m,1,16,1,48,368978,7687
list-il-m,1,16,1,48,399807,8329
list-dl-m,1,16,1,48,387113,8064
list-idl-m,1,16,1,48,354160,7378
list-i-s,1,16,1,48,346520,7219
list-d-s,1,16,1,48,336665,7013
list-l-s,1,16,1,48,360303,7506
list-id-s,1,16,1,48,342441,7134
list-il-s,1,16,1,48,381718,7952
list-dl-s,1,16,1,48,335770,6995
list-idl-s,1,16,1,48,408426,8508
list-i-m,1,32,1,96,344391,3587
list-d-m,1,32,1,96,412671,4298
list-l-m,1,32,1,96,375684,3913
list-id-m,1,32,1,96,408108,4251
list-il-m,1,32,1,96,410810,4279
list-dl-m,1,32,1,96,446519,4651
list-idl-m,1,32,1,96,464412,4837
list-i-s,1,32,1,96,403888,4207
list-d-s,1,32,1,96,389305,4055
list-l-s,1,32,1,96,376371,3920
list-id-s,1,32,1,96,414185,4314
list-il-s,1,32,1,96,424374,4420
list-dl-s,1,32,1,96,417431,4348
list-idl-s,1,32,1,96,456485,4755
list-i-m,2,2,1,12,377637,31469
list-d-m,2,2,1,12,342373,28531
list-l-m,2,2,1,12,356557,29713
list-id-m,2,2,1,12,337578,28131
list-il-m,2,2,1,12,355868,29655
list-dl-m,2,2,1,12,344536,28711
list-idl-m,2,2,1,12,351765,29313
list-i-s,2,2,1,12,400143,33345
list-d-s,2,2,1,12,401548,33462
list-l-s,2,2,1,12,469155,39096
list-id-s,2,2,1,12,337399,28116
list-il-s,2,2,1,12,418828,34902
list-dl-s,2,2,1,12,337885,28157
list-idl-s,2,2,1,12,345394,28782
list-i-m,2,4,1,24,405621,16900
list-d-m,2,4,1,24,366431,15267
list-l-m,2,4,1,24,357251,14885
list-id-m,2,4,1,24,434643,18110
list-il-m,2,4,1,24,423337,17639
list-dl-m,2,4,1,24,362305,15096
list-idl-m,2,4,1,24,375369,15640
list-i-s,2,4,1,24,363251,15135
list-d-s,2,4,1,24,360623,15025
list-l-s,2,4,1,24,383368,15973
list-id-s,2,4,1,24,383166,15965
list-il-s,2,4,1,24,339799,14158
list-dl-s,2,4,1,24,403766,16823
list-idl-s,2,4,1,24,390075,16253
list-i-m,2,8,1,48,398420,8300
list-d-m,2,8,1,48,408799,8516
list-l-m,2,8,1,48,434682,9055
list-id-m,2,8,1,48,363688,7576
list-il-m,2,8,1,48,414385,8633
list-dl-m,2,8,1,48,357502,7447
list-idl-m,2,8,1,48,429381,8945
list-i-s,2,8,1,48,346056,7209
list-d-s,2,8,1,48,396676,8264
list-l-s,2,8,1,48,373672,7784
list-id-s,2,8,1,48,378533,7886
list-il-s,2,8,1,48,363715,7577
list-dl-s,2,8,1,48,392056,8167
list-idl-s,2,8,1,48,365287,7610
list-i-m,2,16,1,96,363453,3785
list-d-m,2,16,1,96,368128,3834
list-l-m,2,16,1,96,338166,3522
list-id-m,2,16,1,96,399787,4164
list-il-m,2,16,1,96,413095,4303
list-dl-m,2,16,1,96,370239,3856
list-idl-m,2,16,1,96,466206,4856
list-i-s,2,16,1,96,331431,3452
list-d-s,2,16,1,96,337069,3511
list-l-s,2,16,1,96,430417,4483
list-id-s,2,16,1,96,348439,3629
list-il-s,2,16,1,96,430119,4480
list-dl-s,2,16,1,96,764036,7958
list-idl-s,2,16,1,96,370744,3861
list-i-m,2,32,1,192,463801,2415
list-d-m,2,32,1,192,400875,2087
list-l-m,2,32,1,192,408674,2128
list-id-m,2,32,1,192,514982,2682
list-il-m,2,32,1,192,684076,3562
list-dl-m,2,32,1,192,511693,2665
list-idl-m,2,32,1,192,712912,3713
list-i-s,2,32,1,192,386722,2014
list-d-s,2,32,1,192,410916,2140
list-l-s,2,32,1,192,451854,2353
list-id-s,2,32,1,192,469362,2444
list-il-s,2,32,1,192,548733,2857
list-dl-s,2,32,1,192,472683,2461
list-idl-s,2,32,1,192,563936,2937
list-i-m,4,2,1,24,489143,20380
list-d-m,4,2,1,24,373866,15577
list-l-m,4,2,1,24,474745,19781
list-id-m,4,2,1,24,345032,14376
list-il-m,4,2,1,24,404822,16867
list-dl-m,4,2,1,24,408155,17006
list-idl-m,4,2,1,24,406515,16938
list-i-s,4,2,1,24,461683,19236
list-d-s,4,2,1,24,381347,15889
list-l-s,4,2,1,24,420521,17521
list-id-s,4,2,1,24,433112,18046
list-il-s,4,2,1,24,486691,20278
list-dl-s,4,2,1,24,423092,17628
list-idl-s,4,2,1,24,400606,16691
list-i-m,4,4,1,48,428188,8920
list-d-m,4,4,1,48,420960,8770
list-l-m,4,4,1,48,427762,8911
list-id-m,4,4,1,48,457401,9529
list-il-m,4,4,1,48,429168,8941
list-dl-m,4,4,1,48,474175,9878
list-idl-m,4,4,1,48,387122,8065
list-i-s,4,4,1,48,429558,8949
list-d-s,4,4,1,48,400083,8335
list-l-s,4,4,1,48,390052,8126
list-id-s,4,4,1,48,452848,9434
list-il-s,4,4,1,48,417809,8704
list-dl-s,4,4,1,48,447306,9318
list-idl-s,4,4,1,48,383873,7997
list-i-m,4,8,1,96,419711,4371
list-d-m,4,8,1,96,452271,4711
list-l-m,4,8,1,96,403839,4206
list-id-m,4,8,1,96,410942,4280
list-il-m,4,8,1,96,415467,4327
list-dl-m,4,8,1,96,418571,4360
list-idl-m,4,8,1,96,471207,4908
list-i-s,4,8,1,96,426143,4438
list-d-s,4,8,1,96,476313,4961
list-l-s,4,8,1,96,440373,4587
list-id-s,4,8,1,96,470272,4898
list-il-s,4,8,1,96,403833,4206
list-dl-s,4,8,1,96,446001,4645
list-idl-s,4,8,1,96,426768,4445
list-i-m,4,16,1,192,431021,2244
list-d-m,4,16,1,192,406960,2119
list-l-m,4,16,1,192,446160,2323
list-id-m,4,16,1,192,470924,2452
list-il-m,4,16,1,192,687647,3581
list-dl-m,4,16,1,192,531409,2767
list-idl-m,4,16,1,192,559503,2914
list-i-s,4,16,1,192,439674,2289
list-d-s,4,16,1,192,411526,2143
list-l-s,4,16,1,192,417880,2176
list-id-s,4,16,1,192,426958,2223
list-il-s,4,16,1,192,441727,2300
list-dl-s,4,16,1,192,466969,2432
list-idl-s,4,16,1,192,459866,2395
list-i-m,4,32,1,384,754244,1964
list-d-m,4,32,1,384,510779,1330
list-l-m,4,32,1,384,537956,1400
list-id-m,4,32,1,384,895726,2332
list-il-m,4,32,1,384,825469,2149
list-dl-m,4,32,1,384,747294,1946
list-idl-m,4,32,1,384,954943,2486
list-i-s,4,32,1,384,565477,1472
list-d-s,4,32,1,384,439994,1145
list-l-s,4,32,1,384,416008,1083
list-id-s,4,32,1,384,684835,1783
list-il-s,4,32,1,384,528849,1377
list-dl-s,4,32,1,384,589417,1534
list-idl-s,4,32,1,384,621575,1618
list-i-m,6,2,1,36,536593,14905
list-d-m,6,2,1,36,540173,15004
list-l-m,6,2,1,36,497034,13806
list-id-m,6,2,1,36,557836,15495
list-il-m,6,2,1,36,494058,13723
list-dl-m,6,2,1,36,526309,14619
list-idl-m,6,2,1,36,482293,13397
list-i-s,6,2,1,36,514544,14292
list-d-s,6,2,1,36,575480,15985
list-l-s,6,2,1,36,556100,15447
list-id-s,6,2,1,36,503911,13997
list-il-s,6,2,1,36,493877,13718
list-dl-s,6,2,1,36,458558,12737
list-idl-s,6,2,1,36,520750,14465
list-i-m,6,4,1,72,550369,7644
list-d-m,6,4,1,72,611002,8486
list-l-m,6,4,1,72,533488,7409
list-id-m,6,4,1,72,447775,6219
list-il-m,6,4,1,72,504655,7009
list-dl-m,6,4,1,72,505893,7026
list-idl-m,6,4,1,72,504801,7011
list-i-s,6,4,1,72,488784,6788
list-d-s,6,4,1,72,502888,6984
list-l-s,6,4,1,72,510051,7084
list-id-s,6,4,1,72,440145,6113
list-il-s,6,4,1,72,449109,6237
list-dl-s,6,4,1,72,479680,6662
list-idl-s,6,4,1,72,535877,7442
list-i-m,6,8,1,144,461502,3204
list-d-m,6,8,1,144,490431,3405
list-l-m,6,8,1,144,491386,3412
list-id-m,6,8,1,144,536454,3725
list-il-m,6,8,1,144,471315,3273
list-dl-m,6,8,1,144,555540,3857
list-idl-m,6,8,1,144,495098,3438
list-i-s,6,8,1,144,432010,3000
list-d-s,6,8,1,144,513310,3564
list-l-s,6,8,1,144,561731,3900
list-id-s,6,8,1,144,568167,3945
list-il-s,6,8,1,144,481274,3342
list-dl-s,6,8,1,144,476486,3308
list-idl-s,6,8,1,144,526818,3658
list-i-m,6,16,1,288,555994,1930
list-d-m,6,16,1,288,507222,1761
list-l-m,6,16,1,288,522965,1815
list-id-m,6,16,1,288,699013,2427
list-il-m,6,16,1,288,605334,2101
list-dl-m,6,16,1,288,647606,2248
list-idl-m,6,16,1,288,832120,2889
list-i-s,6,16,1,288,563558,1956
list-d-s,6,16,1,288,533702,1853
list-l-s,6,16,1,288,553889,1923
list-id-s,6,16,1,288,574584,1995
list-il-s,6,16,1,288,540499,1876
list-dl-s,6,16,1,288,572377,1987
list-idl-s,6,16,1,288,537390,1865
list-i-m,6,32,1,576,850241,1476
list-d-m,6,32,1,576,842820,1463
list-l-m,6,32,1,576,829419,1439
list-id-m,6,32,1,576,1233536,2141
list-il-m,6,32,1,576,1632554,2834
list-dl-m,6,32,1,576,1101006,1911
list-idl-m,6,32,1,576,1440260,2500
list-i-s,6,32,1,576,673605,1169
list-d-s,6,32,1,576,668048,1159
list-l-s,6,32,1,576,603587,1047
list-id-s,6,32,1,576,842061,1461
list-il-s,6,32,1,576,863531,1499
list-dl-s,6,32,1,576,806500,1400
list-idl-s,6,32,1,576,1026916,1782
list-i-m,8,2,1,48,589972,12291
list-d-m,8,2,1,48,531985,11083
list-l-m,8,2,1,48,535304,11152
list-id-m,8,2,1,48,578243,12046
list-il-m,8,2,1,48,566026,11792
list-dl-m,8,2,1,48,574452,11967
list-idl-m,8,2,1,48,535980,11166
list-i-s,8,2,1,48,499111,10398
list-d-s,8,2,1,48,536275,11172
list-l-s,8,2,1,48,479777,9995
list-id-s,8,2,1,48,613081,12772
list-il-s,8,2,1,48,537613,11200
list-dl-s,8,2,1,48,602585,12553
list-idl-s,8,2,1,48,630596,13137
list-i-m,8,4,1,96,591924,6165
list-d-m,8,4,1,96,650872,6779
list-l-m,8,4,1,96,565964,5895
list-id-m,8,4,1,96,611931,6374
list-il-m,8,4,1,96,516781,5383
list-dl-m,8,4,1,96,645207,6720
list-idl-m,8,4,1,96,564958,5884
list-i-s,8,4,1,96,572162,5960
list-d-s,8,4,1,96,574034,5979
list-l-s,8,4,1,96,597793,6227
list-id-s,8,4,1,96,534733,5570
list-il-s,8,4,1,96,567840,5915
list-dl-s,8,4,1,96,637888,6644
list-idl-s,8,4,1,96,539676,5621
list-i-m,8,8,1,192,584328,3043
list-d-m,8,8,1,192,569448,2965
list-l-m,8,8,1,192,565757,2946
list-id-m,8,8,1,192,479049,2495
list-il-m,8,8,1,192,575198,2995
list-dl-m,8,8,1,192,531046,2765
list-idl-m,8,8,1,192,538541,2804
list-i-s,8,8,1,192,525004,2734
list-d-s,8,8,1,192,535233,2787
list-l-s,8,8,1,192,538296,2803
list-id-s,8,8,1,192,520704,2712
list-il-s,8,8,1,192,602922,3140
list-dl-s,8,8,1,192,522712,2722
list-idl-s,8,8,1,192,492512,2565
list-i-m,8,16,1,384,737584,1920
list-d-m,8,16,1,384,520030,1354
list-l-m,8,16,1,384,518577,1350
list-id-m,8,16,1,384,915413,2383
list-il-m,8,16,1,384,742956,1934
list-dl-m,8,16,1,384,636902,1658
list-idl-m,8,16,1,384,991436,2581
list-i-s,8,16,1,384,482696,1257
list-d-s,8,16,1,384,471620,1228
list-l-s,8,16,1,384,588994,1533
list-id-s,8,16,1,384,644931,1679
list-il-s,8,16,1,384,611827,1593
list-dl-s,8,16,1,384,663188,1727
list-idl-s,8,16,1,384,697386,1816
list-i-m,8,32,1,768,1199943,1562
list-d-m,8,32,1,768,1042219,1357
list-l-m,8,32,1,768,1067963,1390
list-id-m,8,32,1,768,1537076,2001
list-il-m,8,32,1,768,1600260,2083
list-dl-m,8,32,1,768,1445690,1882
list-idl-m,8,32,1,768,1901470,2475
list-i-s,8,32,1,768,728457,948
list-d-s,8,32,1,768,794176,1034
list-l-s,8,32,1,768,680189,885
list-id-s,8,32,1,768,1098603,1430
list-il-s,8,32,1,768,1111170,1446
list-dl-s,8,32,1,768,1119472,1457
list-idl-s,8,32,1,768,1324731,1724
list-i-m,10,2,1,60,593055,9884
list-d-m,10,2,1,60,550968,9182
list-l-m,10,2,1,60,503871,8397
list-id-m,10,2,1,60,504514,8408
list-il-m,10,2,1,60,511949,8532
list-dl-m,10,2,1,60,532125,8868
list-idl-m,10,2,1,60,560601,9343
list-i-s,10,2,1,60,565053,9417
list-d-s,10,2,1,60,527925,8798
list-l-s,10,2,1,60,497151,8285
list-id-s,10,2,1,60,542890,9048
list-il-s,10,2,1,60,529667,8827
list-dl-s,10,2,1,60,523351,8722
list-idl-s,10,2,1,60,498326,8305
list-i-m,10,4,1,120,589669,4913
list-d-m,10,4,1,120,583863,4865
list-l-m,10,4,1,120,622393,5186
list-id-m,10,4,1,120,572264,4768
list-il-m,10,4,1,120,526820,4390
list-dl-m,10,4,1,120,532355,4436
list-idl-m,10,4,1,120,586750,4889
list-i-s,10,4,1,120,577708,4814
list-d-s,10,4,1,120,545246,4543
list-l-s,10,4,1,120,634346,5286
list-id-s,10,4,1,120,602495,5020
list-il-s,10,4,1,120,513077,4275
list-dl-s,10,4,1,120,537475,4478
list-idl-s,10,4,1,120,669344,5577
list-i-m,10,8,1,240,609683,2540
list-d-m,10,8,1,240,562650,2344
list-l-m,10,8,1,240,568456,2368
list-id-m,10,8,1,240,606172,2525
list-il-m,10,8,1,240,517181,2154
list-dl-m,10,8,1,240,604737,2519
list-idl-m,10,8,1,240,682982,2845
list-i-s,10,8,1,240,534331,2226
list-d-s,10,8,1,240,501740,2090
list-l-s,10,8,1,240,523740,2182
list-id-s,10,8,1,240,506190,2109
list-il-s,10,8,1,240,545714,2273
list-dl-s,10,8,1,240,488900,2037
list-idl-s,10,8,1,240,515547,2148
list-i-m,10,16,1,480,687649,1432
list-d-m,10,16,1,480,486669,1013
list-l-m,10,16,1,480,588490,1226
list-id-m,10,16,1,480,1042975,2172
list-il-m,10,16,1,480,950731,1980
list-dl-m,10,16,1,480,979680,2041
list-idl-m,10,16,1,480,1255374,2615
list-i-s,10,16,1,480,571329,1190
list-d-s,10,16,1,480,522222,1087
list-l-s,10,16,1,480,522716,1088
list-id-s,10,16,1,480,668298,1392
list-il-s,10,16,1,480,731164,1523
list-dl-s,10,16,1,480,693514,1444
list-idl-s,10,16,1,480,767375,1598
list-i-m,10,32,1,960,1365612,1422
list-d-m,10,32,1,960,1275112,1328
list-l-m,10,32,1,960,1434106,1493
list-id-m,10,32,1,960,1922198,2002
list-il-m,10,32,1,960,1878425,1956
list-dl-m,10,32,1,960,1904707,1984
